symbol,pv_beta_5y,pv_rel_return_26w,pv_rel_return_52w
0346.HK,0.607699346624649,-27.2193797485423,-40.6590302511787
0347.HK,1.36194163939636,-34.4391956044937,-51.3532700568606
0348.HK,0.445196794258851,-51.064882110131,-46.4660976272101
0351.HK,0.29115711920288,29.3877693359248,62.5779993118392
0352.HK,0.572576786270521,7.82314111327067,256.045818492928
0353.HK,1.21568475635483,17.9315605926398,0.334973005253403
0354.HK,1.02603270563978,-26.7382112205416,-38.4689417367231
0355.HK,0.710156118603358,-9.72946325400595,11.2643182790399
0356.HK,0.580154889405671,-46.9178382211591,-58.3572142113535
0357.HK,1.83063006969349,-41.008300679374,-47.8935003285813
0358.HK,1.08303235217547,-25.346548080611,102.983793347159
0360.HK,0.378801738868273,-17.2520079828388,-38.4197483738647
0361.HK,0.35368396773432,-36.5746228745467,-10.0894397745132
0362.HK,0.417628198754247,7.82314111327067,-1.09838375196449
0363.HK,0.686371289014879,0.30829324390258,-7.43642506717523
0365.HK,0.208234515183766,57.0056265333591,74.6560457146159
0366.HK,0.321407948970071,-5.21042539492689,-13.0535241775512
0367.HK,0.180039851296346,-21.787990177538,-32.3011471879644
0368.HK,-0.673233149274539,346.164721848016,598.129055868486
0369.HK,0.172910738578178,7.82314111327067,11.3349622906457
0370.HK,-0.092055103434425,-66.9574244975461,-82.0465218912802
0371.HK,0.543221467431239,-2.79580460243025,-14.4051466653366
0372.HK,0.449912691401226,-34.9343113971643,-13.461085782969
0373.HK,0.395196518958496,-23.9935234775305,28.0954668272749
0374.HK,-0.051300404621617,3.04868468021071,-1.47877458368773
0375.HK,0.345899675753522,26.5749917416656,10.117263451421
0376.HK,1.34874408227876,-52.112931597258,-60.285620418535
0377.HK,-1.46536336229628,86.1367909744883,37.4564835989646
0379.HK,1.1190805982091,24.6705069122192,-3.70105786375491
0380.HK,0.344616563894206,-14.6098614002286,-30.944433625632
0381.HK,-1.31047283796565,-50.8371170053481,-81.6771742529955
0382.HK,0.987559451562605,-64.8077247755297,-71.9977351586887
0383.HK,0.552252532243657,-9.96211927654718,-11.9666932297706
0384.HK,1.15086524692311,-15.8354043516841,-27.5501769733326
0385.HK,0.529008491871746,-37.2019068241391,-34.4776792356765
0386.HK,0.467909019945511,-12.9501246057998,-5.39845402361819
0387.HK,0.12804739151876,16.4489924023323,40.6257182414757
0388.HK,1.3971569856208,0.114473920746305,-8.50254286309238
0389.HK,0.56774808557671,-57.3722465366139,-60.8993610182185
0390.HK,0.737172437088546,-15.0127643190159,-11.8432507023683
0391.HK,0.481366423156071,72.5170257812331,58.2425859968568
0392.HK,0.69430159678525,-2.56432769257119,-4.1461072738073
0393.HK,0.240708228374654,4.675020204854,-1.09838375196449
0396.HK,0.478661517188252,240.494129831381,287.006324448835
0397.HK,-0.129409650285477,-3.89678955527876,-22.0198989917665
0398.HK,0.451438970176981,4.33474537137073,3.25440459719921
0399.HK,0.138249934219982,-10.5558033946732,-88.8925877136822
0400.HK,0.721749280030123,0.300596384437823,82.5875992271425
0401.HK,0.892292496942625,54.2325130337726,117.485229028788
0403.HK,0.105700049531263,11.9969401241069,-17.4965791920533
0406.HK,0.138059181722996,-20.6301877916202,-32.7976197288989
0408.HK,0.496682868050448,40.784619484685,48.3524243720533
0410.HK,0.870108425173166,-32.1113555953481,-42.0231904752895
0411.HK,0.297784637391788,-8.48344504274866,-0.918235088489039
0412.HK,0.958930332172527,-69.2406376578706,-97.3720427682665
0413.HK,0.159865649733296,-32.2254541573727,-34.0655891679763
0417.HK,0.499289913556263,-23.3010645689106,0.356051781094857
0418.HK,0.59848696053417,-2.10793767347795,-30.3651885600566
0419.HK,0.40794773103043,14.9167688180911,-38.3766852608394
0420.HK,0.48069585718522,1.18787089091554,-2.69357111080377
0422.HK,-0.147248494370516,5.86272036575666,-36.4203895548343
0423.HK,0.280113798243701,-7.95585514720798,-15.5717910077746
0425.HK,1.52089387576704,-20.1418406838771,-0.368482525041724
0426.HK,0.367985977418676,61.1289636861236,152.959903095937
0428.HK,1.07028101570962,-8.73061914063397,-37.9202162627716
0430.HK,0.246311899075425,-9.06482074784403,-12.3656564890825
0431.HK,-0.002300996406039,9.33694388221888,-0.212360110514864
0432.HK,0.632331495630927,22.9942363452886,7.93589850146184
0433.HK,0.083202404382321,-28.1179059244862,-4.90229206919662
0434.HK,0.310239334770946,-32.6482900048757,-70.8266396517038
0436.HK,0.395645161224806,-12.7901064525017,-6.21398459238012
0438.HK,1.06714448769242,-36.7235087363435,-47.8367002911205
0439.HK,1.09161368637683,-40.9046245821497,-56.2992858438913
0440.HK,0.720497564667023,40.6781506043301,64.308551793403
0442.HK,-0.031045530338585,-12.9120783315891,-16.0732431450128
0444.HK,0.106908385006748,7.82314111327067,-1.09838375196449
